Order - Number,Date - Order Date,Market - Store Name,Market - Market Order URL,Market - Markeplace Name,Amount - Shipping Cost,Amount - Order Shipping,Amount - Paid by Customer,Amount - Order Subtotal,Amount - Order Tax,Amount - Order Total,Count - Number of Items,Custom - Field 1
4070670598,5/28/2026 3:03:04 PM, Velvet Whiskey Design,,Etsy,8.61,10.43,72.19,58.00,3.76,72.19,1,
4075789241,5/28/2026 5:49:40 PM,Lumina Custom Design,,Etsy,5.83,5.83,20.97,13.68,1.46,20.97,1,
4075771373,5/28/2026 5:21:10 PM,Custom Gift by FTM,,Etsy,5.40,0.00,25.68,24.22,1.46,25.68,1,
4075759405,5/28/2026 5:03:31 PM,Devran Custom Design,,Etsy,6.25,6.25,24.24,15.74,2.25,24.24,1,
4070786550,5/28/2026 5:09:58 PM,CuteArtCustomDesign,,Etsy,6.88,9.49,63.01,49.40,4.12,63.01,2,
4070818232,5/28/2026 5:49:45 PM,YemlihaDesign,,Etsy,6.98,7.26,32.73,23.47,2.00,32.73,1,
4070772000,5/28/2026 4:52:30 PM,Woodmark Custom,,Etsy,7.46,7.46,33.50,23.85,2.19,33.50,1,
4075780441,5/28/2026 5:35:20 PM,Woodmark Custom,,Etsy,9.06,9.06,71.40,56.90,5.44,71.40,1,
4075805009,5/28/2026 6:15:37 PM,Woodmark Custom,,Etsy,6.82,6.82,67.42,55.61,4.99,67.42,1,
4070860370,5/28/2026 6:44:24 PM,Lumina Custom Design,,Etsy,7.26,7.26,50.03,39.50,3.27,50.03,1,
4070913702,5/28/2026 7:54:16 PM,Devran Custom Design,,Etsy,5.89,8.61,33.11,21.98,2.52,33.11,2,
4075855053,5/28/2026 7:35:06 PM,Devran Custom Design,,Etsy,5.72,5.72,18.44,12.00,0.72,18.44,1,
4075850883,5/28/2026 7:28:35 PM,Woodmark Custom,,Etsy,11.67,11.67,66.57,54.90,0.00,66.57,2,
4075843493,5/28/2026 7:17:10 PM,Woodmark Custom,,Etsy,5.97,8.13,32.48,21.99,2.36,32.48,1,
4075837881,5/28/2026 7:08:25 PM,Devran Custom Design,,Etsy,6.39,6.39,24.29,15.74,2.16,24.29,1,
4075893275,5/28/2026 8:33:06 PM,Etched Elegance Shop,,Etsy,6.17,6.82,29.29,20.90,1.57,29.29,1,
4075951153,5/28/2026 10:04:59 PM,Etched Elegance Shop,,Etsy,6.58,10.15,39.31,26.46,2.70,39.31,1,
4070998556,5/28/2026 9:42:53 PM,Custom Gift by FTM,,Etsy,5.48,0.00,26.88,24.22,2.66,26.88,1,
4070984496,5/28/2026 9:24:01 PM, Velvet Whiskey Design,,Etsy,8.49,8.74,29.93,19.80,1.39,29.93,1,
4071010678,5/28/2026 9:59:46 PM, Velvet Whiskey Design,,Etsy,7.90,8.06,29.05,19.80,1.19,29.05,1,
4075889495,5/28/2026 8:27:33 PM, Velvet Whiskey Design,,Etsy,8.13,8.13,21.43,11.60,1.70,21.43,1,
4075938767,5/28/2026 9:42:42 PM, Velvet Whiskey Design,,Etsy,6.37,6.37,20.90,12.94,1.59,20.90,1,
4075954697,5/28/2026 10:12:13 PM,Devran Custom Design,,Etsy,11.67,11.67,73.09,57.00,4.42,73.09,1,
4071022548,5/28/2026 10:16:37 PM,YemlihaDesign,,Etsy,26.09,33.78,230.65,187.73,8.86,230.37,1,
4075913641,5/28/2026 9:02:55 PM,YemlihaDesign,,Etsy,11.84,12.87,36.54,22.10,1.57,36.54,1,
4075893289,5/28/2026 8:33:07 PM,Woodmark Custom,,Etsy,11.67,11.67,89.84,71.55,6.62,89.84,3,
4075953503,5/28/2026 10:09:38 PM,Woodmark Custom,,Etsy,6.95,8.13,37.71,27.45,2.13,37.71,1,
4075939397,5/28/2026 9:43:54 PM,Woodmark Custom,,Etsy,8.61,8.61,52.30,40.44,3.25,52.30,1,
4070969260,5/28/2026 9:04:01 PM,Woodmark Custom,,Etsy,6.25,6.98,36.84,27.45,2.41,36.84,1,
4075899069,5/28/2026 8:41:34 PM,Woodmark Custom,,Etsy,5.64,7.30,32.15,21.99,2.86,32.15,1,
4075993747,5/28/2026 11:38:37 PM,SenaCustomStore,,Etsy,5.97,6.24,19.60,11.76,1.60,19.60,1,
4075987383,5/28/2026 11:22:24 PM,Lumina Custom Design,,Etsy,6.24,6.24,17.50,10.26,1.00,17.50,1,
4071053154,5/28/2026 11:06:31 PM,Lumina Custom Design,,Etsy,12.40,33.21,260.42,-64.78,21.81,-9.76,1,
4071060814,5/28/2026 11:21:25 PM, Velvet Whiskey Design,,Etsy,11.58,12.83,62.90,46.40,3.67,62.90,1,
4075975137,5/28/2026 10:53:11 PM, Velvet Whiskey Design,,Etsy,10.65,11.82,97.89,81.20,4.87,97.89,1,
4071050692,5/28/2026 11:01:47 PM,Woodmark Custom,,Etsy,8.49,9.95,48.23,34.97,3.31,48.23,1,
4076003635,5/29/2026 12:06:37 AM,Woodmark Custom,,Etsy,7.90,8.61,46.84,34.97,3.26,46.84,1,
4071083728,5/29/2026 12:10:37 AM,Woodmark Custom,,Etsy,7.73,7.73,68.99,56.90,4.36,68.99,1,
4071042998,5/28/2026 10:48:41 PM,YemlihaDesign,,Etsy,7.26,7.26,52.81,42.97,2.58,52.81,2,
4076034383,5/29/2026 1:54:51 AM,Etched Elegance Shop,,Etsy,7.26,8.61,40.59,28.89,3.09,40.59,1,
4071119102,5/29/2026 1:46:18 AM,Woodmark Custom,,Etsy,9.02,10.69,48.59,34.97,2.93,48.59,1,
4071053154,5/28/2026 11:06:31 PM,Lumina Custom Design,,Etsy,12.40,0.00,260.42,269.90,0.00,269.90,1,
4071311366,5/29/2026 8:35:45 AM,Devran Custom Design,,Etsy,5.48,5.48,29.30,22.00,1.82,29.30,1,
4071229310,5/29/2026 6:34:05 AM,Lumina Custom Design,,Etsy,5.89,5.89,17.00,10.26,0.85,17.00,1,
4076193497,5/29/2026 8:37:15 AM,Woodmark Custom,,Etsy,53.50,58.54,122.94,56.90,7.50,122.94,1,
4076128365,5/29/2026 6:48:57 AM,Etched Elegance Shop,,Etsy,6.25,7.22,32.69,23.06,2.41,32.69,1,
4076141251,5/29/2026 7:14:15 AM,Etched Elegance Shop,,Etsy,6.65,6.82,28.93,19.72,2.39,28.93,1,
4071305452,5/29/2026 8:28:48 AM, Velvet Whiskey Design,,Etsy,7.73,7.73,70.96,58.00,5.23,70.96,5,
4071291722,5/29/2026 8:11:24 AM, Velvet Whiskey Design,,Etsy,7.26,7.42,19.02,11.60,0.00,19.02,1,
4076239585,5/29/2026 9:35:34 AM,Etched Elegance Shop,,Etsy,6.37,7.42,34.34,24.97,1.95,34.34,1,
4076203689,5/29/2026 8:50:48 AM,Devran Custom Design,,Etsy,6.25,6.25,22.93,15.74,0.94,22.93,1,
4076238445,5/29/2026 9:34:06 AM,Marbella Custom Gifts,,Etsy,9.76,9.76,94.76,80.00,5.00,94.76,1,
4076204949,5/29/2026 8:52:27 AM, Velvet Whiskey Design,,Etsy,7.96,9.14,31.59,19.80,2.37,31.31,1,
4071343626,5/29/2026 9:13:44 AM, Velvet Whiskey Design,,Etsy,8.23,9.06,59.13,46.40,3.67,59.13,4,
4071348794,5/29/2026 9:19:36 AM, Velvet Whiskey Design,,Etsy,8.23,9.06,55.46,46.40,0.00,55.46,4,
4076225553,5/29/2026 9:18:33 AM,Woodmark Custom,,Etsy,7.07,7.07,67.81,56.90,3.84,67.81,1,
4071397960,5/29/2026 10:12:34 AM, Velvet Whiskey Design,,Etsy,7.45,7.45,41.84,31.74,2.65,41.84,2,
4071389696,5/29/2026 10:03:46 AM, Velvet Whiskey Design,,Etsy,6.88,7.26,32.90,23.20,2.44,32.90,1,
4071415334,5/29/2026 10:30:02 AM,Devran Custom Design,,Etsy,5.89,5.89,36.75,28.06,2.80,36.75,1,
4076298993,5/29/2026 10:44:06 AM,SenaCustomStore,,Etsy,5.83,6.36,19.21,11.76,1.09,19.21,1,
4076308291,5/29/2026 10:54:39 AM,Woodmark Custom,,Etsy,5.40,0.00,18.42,16.98,1.44,18.42,1,
4071494722,5/29/2026 11:49:39 AM,Custom Gift by FTM,,Etsy,7.83,0.00,24.02,22.60,1.42,24.02,1,
4076352511,5/29/2026 11:44:04 AM,Devran Custom Design,,Etsy,6.69,6.82,68.61,57.00,4.79,68.61,5,
4076337825,5/29/2026 11:27:21 AM,YemlihaDesign,,Etsy,11.58,13.59,76.06,56.74,5.73,76.06,2,
4071465562,5/29/2026 11:20:09 AM,Etched Elegance Shop,,Etsy,6.58,9.35,34.52,23.06,2.11,34.52,1,
4071507884,5/29/2026 12:02:40 PM, Velvet Whiskey Design,,Etsy,7.82,6.37,22.86,53.20,1.29,60.86,2,
4076398105,5/29/2026 12:35:58 PM,YemlihaDesign,,Etsy,6.95,6.95,37.05,27.43,2.67,37.05,1,
4074960997,5/27/2026 6:12:01 PM,YemlihaDesign,,Etsy,19.17,0.00,476.31,489.45,0.00,489.45,1,
4071581354,5/29/2026 1:16:07 PM,YemlihaDesign,,Etsy,8.26,9.14,72.47,59.58,3.75,72.47,3,
4071594254,5/29/2026 1:29:00 PM,Lumina Custom Design,,Etsy,5.73,5.73,17.15,10.26,1.16,17.15,1,
4076459331,5/29/2026 1:45:39 PM,Woodmark Custom,,Etsy,6.25,6.98,32.99,23.85,2.16,32.99,1,
4071611052,5/29/2026 1:45:51 PM,Woodmark Custom,,Etsy,6.37,7.42,37.75,27.45,2.88,37.75,1,
4071625104,5/29/2026 1:59:45 PM,Etched Elegance Shop,,Etsy,8.13,11.67,34.56,19.72,3.17,34.56,1,
4071618476,5/29/2026 1:53:17 PM,Woodmark Custom,,Etsy,6.67,6.67,67.26,55.61,4.98,67.26,1,
4076475253,5/29/2026 2:03:58 PM,Etched Elegance Shop,,Etsy,6.25,6.98,33.45,24.97,1.50,33.45,1,
4076477285,5/29/2026 2:06:24 PM,Lumina Custom Design,,Etsy,8.61,8.61,74.01,61.54,3.86,74.01,1,
4071672674,5/29/2026 2:47:18 PM,YemlihaDesign,,Etsy,7.42,8.61,39.60,28.37,2.62,39.60,1,
4071683816,5/29/2026 2:58:50 PM,YemlihaDesign,,Etsy,7.26,7.73,100.23,87.26,5.24,100.23,1,
4071660144,5/29/2026 2:35:06 PM,Custom Gift by FTM,,Etsy,5.48,0.00,25.67,24.22,1.45,25.67,1,
4076519491,5/29/2026 2:54:56 PM,Marbella Custom Gifts,,Etsy,5.28,5.28,24.54,17.08,2.18,24.54,1,
4076543451,5/29/2026 3:22:19 PM,Devran Custom Design,,Etsy,6.24,6.24,37.51,28.75,2.52,37.51,1,
4076546423,5/29/2026 3:25:48 PM,Woodmark Custom,,Etsy,10.69,10.69,71.00,55.61,4.70,71.00,1,
4071738292,5/29/2026 3:55:05 PM,Etched Elegance Shop,,Etsy,12.21,19.66,134.96,115.30,0.00,134.96,5,
4076565809,5/29/2026 3:48:57 PM,Etched Elegance Shop,,Etsy,7.26,8.61,35.18,23.89,2.68,35.18,1,
4076570965,5/29/2026 3:55:05 PM,Lumina Custom Design,,Etsy,6.39,8.15,38.31,27.35,2.81,38.31,1,
4071732022,5/29/2026 3:48:32 PM,Woodmark Custom,,Etsy,7.07,7.07,68.45,56.90,4.48,68.45,1,
4071756554,5/29/2026 4:14:41 PM, Velvet Whiskey Design,,Etsy,9.79,9.79,121.05,104.40,6.86,121.05,9,
4071771214,5/29/2026 4:30:44 PM,Woodmark Custom,,Etsy,6.37,7.42,37.96,27.45,3.09,37.96,1,
4076601843,5/29/2026 4:34:32 PM,Devran Custom Design,,Etsy,6.69,6.70,32.28,23.33,2.25,32.28,1,
4071768740,5/29/2026 4:28:03 PM,YemlihaDesign,,Etsy,7.02,7.22,35.65,26.10,2.33,35.65,2,
4071836622,5/29/2026 5:47:35 PM,Custom Gift by FTM,,Etsy,6.88,0.00,128.37,121.10,7.27,128.37,5,
4071813526,5/29/2026 5:18:37 PM, Velvet Whiskey Design,,Etsy,6.95,6.95,21.70,12.94,1.81,21.70,1,
4076665457,5/29/2026 6:06:01 PM,Etched Elegance Shop,,Etsy,11.17,13.79,66.16,48.16,4.21,66.16,2,
4076691563,5/29/2026 6:47:12 PM,Devran Custom Design,,Etsy,5.97,5.97,19.20,11.40,1.83,19.20,1,
4071831308,5/29/2026 5:40:58 PM,Woodmark Custom,,Etsy,6.25,6.98,32.99,23.85,2.16,32.99,1,
4071877176,5/29/2026 6:40:51 PM,Woodmark Custom,,Etsy,6.82,6.82,66.96,55.61,4.53,66.96,1,
4071932166,5/29/2026 7:53:59 PM,Etched Elegance Shop,,Etsy,5.97,7.60,33.69,23.52,2.57,33.69,1,
4076706003,5/29/2026 7:10:27 PM, Velvet Whiskey Design,,Etsy,14.83,15.05,70.69,49.80,5.84,70.69,3,
4071915530,5/29/2026 7:32:28 PM, Velvet Whiskey Design,,Etsy,10.43,10.43,29.46,16.60,2.43,29.46,1,
4071909084,5/29/2026 7:23:56 PM, Velvet Whiskey Design,,Etsy,8.13,8.13,20.89,11.60,1.16,20.89,1,
4071936834,5/29/2026 8:00:13 PM,Lumina Custom Design,,Etsy,5.83,5.83,17.26,10.26,1.17,17.26,1,
4071925250,5/29/2026 7:45:03 PM,Devran Custom Design,,Etsy,15.77,24.69,40.43,15.74,0.00,40.43,1,
4071962510,5/29/2026 8:32:23 PM,Lumina Custom Design,,Etsy,6.36,6.36,17.34,9.88,1.10,17.34,1,
4071929628,5/29/2026 7:50:46 PM,Woodmark Custom,,Etsy,12.20,12.20,69.10,56.90,0.00,69.10,1,
4072008814,5/29/2026 9:35:45 PM,Etched Elegance Shop,,Etsy,11.56,21.62,139.62,107.52,10.48,139.62,2,
4076773769,5/29/2026 9:05:05 PM,Etched Elegance Shop,,Etsy,6.25,7.22,32.25,23.06,1.97,32.25,1,
4071981778,5/29/2026 8:58:31 PM, Velvet Whiskey Design,,Etsy,6.65,6.65,19.71,11.60,1.46,19.71,1,
4076829561,5/29/2026 10:52:18 PM,Devran Custom Design,,Etsy,5.40,5.40,23.17,16.15,1.62,23.17,1,
4072046952,5/29/2026 10:34:37 PM,Woodmark Custom,,Etsy,18.52,24.69,42.68,17.99,0.00,42.68,1,
4071992444,5/29/2026 9:13:16 PM,Woodmark Custom,,Etsy,5.28,6.65,26.30,17.99,1.66,26.30,1,
4072086208,5/29/2026 11:53:36 PM,Etched Elegance Shop,,Etsy,6.27,6.67,38.76,28.89,3.20,38.76,1,
4072065050,5/29/2026 11:07:37 PM, Velvet Whiskey Design,,Etsy,8.13,8.13,20.63,11.60,0.90,20.63,1,
4072100140,5/30/2026 12:29:10 AM,Woodmark Custom,,Etsy,10.15,10.15,70.51,54.90,5.46,70.51,2,
4076849679,5/29/2026 11:46:05 PM,Woodmark Custom,,Etsy,12.20,12.20,74.22,56.90,5.12,74.22,1,
4072196436,5/30/2026 5:10:34 AM,YemlihaDesign,,Etsy,7.42,8.61,34.89,23.47,2.81,34.89,1,
4072224132,5/30/2026 6:16:50 AM,YemlihaDesign,,Etsy,8.45,8.88,369.75,333.48,27.39,369.75,1,
4076966665,5/30/2026 6:28:16 AM,Woodmark Custom,,Etsy,8.61,8.61,52.30,40.44,3.25,52.30,1,
4064978943,5/30/2026 7:17:43 AM,SenaCustomStore,,Etsy,6.00,0.00,0.00,0.00,0.00,0.00,0,
4076999973,5/30/2026 7:41:45 AM,Etched Elegance Shop,,Etsy,0.00,8.13,33.37,23.06,2.18,33.37,1,
4072256932,5/30/2026 7:18:00 AM,Etched Elegance Shop,,Etsy,0.00,8.13,39.75,28.46,3.16,39.75,1,
4076988907,5/30/2026 7:19:56 AM,Woodmark Custom,,Etsy,6.07,9.69,52.47,39.98,2.80,52.47,2,
4072326256,5/30/2026 8:48:30 AM,Devran Custom Design,,Etsy,6.37,6.37,26.29,17.92,2.00,26.29,1,
4072338750,5/30/2026 9:02:21 AM,Devran Custom Design,,Etsy,5.28,5.28,18.49,12.00,1.21,18.49,1,
4077046737,5/30/2026 8:59:29 AM,Devran Custom Design,,Etsy,6.72,6.72,23.52,15.74,1.06,23.52,1,
4072309890,5/30/2026 8:29:38 AM,YemlihaDesign,,Etsy,6.37,8.61,32.66,22.10,1.95,32.66,1,
4072309860,5/30/2026 8:29:36 AM,Woodmark Custom,,Etsy,6.17,6.65,30.90,22.50,1.75,30.90,1,
4077058663,5/30/2026 9:16:48 AM,Marbella Custom Gifts,,Etsy,5.83,5.83,32.15,24.22,2.10,32.15,1,
4072296406,5/30/2026 8:13:09 AM,Etched Elegance Shop,,Etsy,6.50,6.82,49.95,39.86,3.27,49.95,2,
4072373004,5/30/2026 9:38:50 AM,Custom Gift by FTM,,Etsy,5.83,0.00,25.85,24.22,1.63,25.85,1,
4072380380,5/30/2026 9:46:30 AM, Velvet Whiskey Design,,Etsy,7.90,8.06,30.30,19.80,2.44,30.30,1,
4077085393,5/30/2026 9:51:35 AM, Velvet Whiskey Design,,Etsy,8.61,9.06,55.46,46.40,0.00,55.46,1,
4072443720,5/30/2026 10:49:00 AM,Custom Gift by FTM,,Etsy,5.40,0.00,26.31,24.22,2.09,26.31,1,
4072458028,5/30/2026 11:02:36 AM,Woodmark Custom,,Etsy,7.73,7.73,69.48,56.90,4.85,69.48,1,
4072499366,5/30/2026 11:41:05 AM,YemlihaDesign,,Etsy,6.98,7.26,32.14,23.47,1.41,32.14,1,
4072503650,5/30/2026 11:44:46 AM, Velvet Whiskey Design,,Etsy,7.04,7.04,57.18,46.40,3.74,57.18,1,
4072488406,5/30/2026 11:30:59 AM, Velvet Whiskey Design,,Etsy,11.56,11.67,62.62,46.80,4.15,62.62,1,
4072527200,5/30/2026 12:06:43 PM,Devran Custom Design,,Etsy,6.82,6.82,42.05,31.49,3.74,42.05,1,
4077196651,5/30/2026 12:08:25 PM,Lumina Custom Design,,Etsy,6.37,8.06,33.03,22.35,2.62,33.03,1,
4072506734,5/30/2026 11:47:38 AM, Velvet Whiskey Design,,Etsy,8.74,9.95,41.15,31.20,0.00,41.15,2,
4077213039,5/30/2026 12:27:15 PM,CuteArtCustomDesign,,Etsy,6.66,5.99,33.75,25.70,2.06,33.75,1,
4077241645,5/30/2026 1:00:01 PM,Devran Custom Design,,Etsy,6.95,6.95,42.85,32.64,3.26,42.85,2,
4072592814,5/30/2026 1:08:35 PM,Etched Elegance Shop,,Etsy,11.17,13.79,66.23,47.78,4.66,66.23,2,
4072590034,5/30/2026 1:05:56 PM,Devran Custom Design,,Etsy,6.25,6.25,23.16,15.97,0.94,23.16,1,
4077223347,5/30/2026 12:39:07 PM,Lumina Custom Design,,Etsy,6.37,11.50,35.25,22.35,1.40,35.25,1,
4077213745,5/30/2026 12:28:05 PM,Woodmark Custom,,Etsy,7.73,7.73,68.04,56.90,3.41,68.04,1,
4072673642,5/30/2026 2:28:22 PM,YemlihaDesign,,Etsy,6.98,7.26,33.03,23.47,2.30,33.03,1,
4077278949,5/30/2026 1:42:04 PM,YemlihaDesign,,Etsy,6.98,7.26,33.07,23.47,2.34,33.07,1,
4077306543,5/30/2026 2:10:56 PM,Devran Custom Design,,Etsy,5.48,5.48,23.79,16.15,2.16,23.79,1,
4072632100,5/30/2026 1:46:06 PM,Etched Elegance Shop,,Etsy,16.51,22.65,205.55,167.23,15.67,205.55,7,
4077319629,5/30/2026 2:24:35 PM,Lumina Custom Design,,Etsy,10.43,10.43,25.12,14.69,0.00,25.12,1,
4077305359,5/30/2026 2:09:47 PM,Lumina Custom Design,,Etsy,6.67,6.67,54.97,44.70,3.60,54.97,1,
4072601428,5/30/2026 1:16:56 PM,Etched Elegance Shop,,Etsy,9.65,10.43,106.81,86.67,9.71,106.81,1,
4072641348,5/30/2026 1:55:25 PM,Lumina Custom Design,,Etsy,8.13,8.13,24.85,14.69,2.03,24.85,1,
4077320897,5/30/2026 2:25:48 PM,Etched Elegance Shop,,Etsy,6.17,6.80,32.70,23.06,2.84,32.70,1,
4077296553,5/30/2026 2:00:28 PM,Etched Elegance Shop,,Etsy,27.65,39.59,141.69,94.08,8.02,141.69,1,
4072743030,5/30/2026 3:38:32 PM,Devran Custom Design,,Etsy,14.31,15.05,50.97,32.58,3.34,50.97,2,
4077417849,5/30/2026 4:12:33 PM,Etched Elegance Shop,,Etsy,6.73,7.26,33.02,23.89,1.87,33.02,1,
4072778552,5/30/2026 4:13:54 PM,Lumina Custom Design,,Etsy,8.61,8.61,84.53,69.66,6.26,84.53,6,
4077388699,5/30/2026 3:39:01 PM,Lumina Custom Design,,Etsy,7.26,7.26,57.57,46.42,3.89,57.57,1,
4077411331,5/30/2026 4:04:52 PM,Woodmark Custom,,Etsy,6.25,6.98,31.69,22.50,2.21,31.69,1,
4072784216,5/30/2026 4:19:35 PM,Woodmark Custom,,Etsy,8.61,8.61,53.28,40.44,4.23,53.28,1,
4077462153,5/30/2026 5:11:32 PM,Devran Custom Design,,Etsy,7.90,9.76,112.57,95.82,6.99,112.57,5,
4077473813,5/30/2026 5:28:45 PM,Marbella Custom Gifts,,Etsy,7.60,9.14,30.24,20.00,1.10,30.24,1,
4077467515,5/30/2026 5:19:36 PM,Etched Elegance Shop,,Etsy,10.04,16.90,114.78,89.60,8.00,114.50,5,
4072933344,5/30/2026 7:05:29 PM,Custom Gift by FTM,,Etsy,12.82,12.82,21.84,7.19,1.55,21.56,1,
4072895830,5/30/2026 6:20:59 PM,Devran Custom Design,,Etsy,5.28,5.28,24.45,17.00,2.17,24.45,1,
4077551131,5/30/2026 7:31:20 PM,Devran Custom Design,,Etsy,5.40,5.40,22.78,16.15,1.23,22.78,1,
4072917266,5/30/2026 6:46:35 PM,Devran Custom Design,,Etsy,9.37,9.37,25.66,16.29,0.00,25.66,1,
4072924938,5/30/2026 6:55:41 PM,Etched Elegance Shop,,Etsy,7.82,8.61,53.75,41.80,3.34,53.75,2,
4072926218,5/30/2026 6:57:12 PM,Marbella Custom Gifts,,Etsy,5.83,5.83,32.83,24.22,2.78,32.83,1,
4072913110,5/30/2026 6:41:23 PM,Lumina Custom Design,,Etsy,5.83,5.83,18.14,11.61,0.70,18.14,1,
4072903786,5/30/2026 6:30:24 PM,Lumina Custom Design,,Etsy,5.97,5.97,19.00,11.18,1.57,18.72,1,
4072926452,5/30/2026 6:57:30 PM,Woodmark Custom,,Etsy,10.69,10.69,39.27,26.45,2.13,39.27,1,
4073005800,5/30/2026 8:34:23 PM,Etched Elegance Shop,,Etsy,26.09,33.68,346.83,286.72,26.43,346.83,2,
4073021796,5/30/2026 8:54:56 PM,Marbella Custom Gifts,,Etsy,5.89,5.89,32.59,24.22,2.48,32.59,1,
4072969514,5/30/2026 7:49:51 PM,YemlihaDesign,,Etsy,5.83,5.83,29.61,21.84,1.94,29.61,1,
4073017470,5/30/2026 8:49:22 PM,Woodmark Custom,,Etsy,7.90,8.61,47.39,34.97,3.81,47.39,1,
4077594777,5/30/2026 8:40:52 PM,Woodmark Custom,,Etsy,7.13,8.40,32.87,22.50,1.97,32.87,1,
4073041068,5/30/2026 9:19:43 PM,Woodmark Custom,,Etsy,9.06,9.06,70.58,56.90,4.62,70.58,1,
4073079290,5/30/2026 10:11:15 PM,Devran Custom Design,,Etsy,5.40,5.40,18.45,12.00,1.05,18.45,1,
4077645917,5/30/2026 10:06:34 PM,YemlihaDesign,,Etsy,10.43,10.43,166.20,142.09,13.68,166.20,13,
4073049894,5/30/2026 9:31:31 PM,YemlihaDesign,,Etsy,5.73,5.73,19.19,12.78,0.68,19.19,1,
4073145328,5/31/2026 12:14:57 AM,Etched Elegance Shop,,Etsy,6.37,8.61,32.17,20.90,2.66,32.17,1,
4073119320,5/30/2026 11:16:38 PM,Devran Custom Design,,Etsy,6.24,6.24,42.94,33.75,2.95,42.94,1,
4077704551,5/31/2026 12:26:07 AM,Woodmark Custom,,Etsy,6.95,8.13,37.98,27.45,2.40,37.98,1,
4077729525,5/31/2026 1:50:59 AM,Lumina Custom Design,,Etsy,6.98,6.98,26.79,18.69,1.12,26.79,1,
4073162852,5/31/2026 1:00:51 AM,Devran Custom Design,,Etsy,6.07,6.07,26.39,18.75,1.57,26.39,1,
4073185722,5/31/2026 2:07:34 AM,YemlihaDesign,,Etsy,7.69,9.95,36.18,23.47,2.76,36.18,1,
4073235134,5/31/2026 4:16:10 AM,Woodmark Custom,,Etsy,6.17,6.65,36.30,27.45,2.20,36.30,1,
4077786819,5/31/2026 5:27:29 AM,YemlihaDesign,,Etsy,6.98,7.26,33.88,23.47,3.15,33.88,1,
4077809907,5/31/2026 6:37:14 AM,CuteArtCustomDesign,,Etsy,6.61,12.99,86.44,67.05,6.40,86.44,3,
4073304822,5/31/2026 6:48:02 AM, Velvet Whiskey Design,,Etsy,8.80,8.80,175.27,152.00,14.47,175.27,1,
4073343506,5/31/2026 7:46:09 AM,Woodmark Custom,,Etsy,8.61,8.61,38.08,26.45,3.02,38.08,1,
4077876573,5/31/2026 8:43:21 AM,Devran Custom Design,,Etsy,0.00,0.00,5.30,5.00,0.30,5.30,1,
4073410362,5/31/2026 9:05:53 AM, Velvet Whiskey Design,,Etsy,9.76,12.22,101.13,81.20,7.71,101.13,7,
4073419314,5/31/2026 9:15:19 AM,Etched Elegance Shop,,Etsy,7.73,25.83,198.34,161.28,11.23,198.34,5,
4077918781,5/31/2026 9:42:22 AM, Velvet Whiskey Design,,Etsy,9.76,9.06,58.98,46.40,3.52,58.98,4,
4077910099,5/31/2026 9:31:15 AM, Velvet Whiskey Design,,Etsy,8.61,9.06,60.10,46.40,4.64,60.10,1,
4073433686,5/31/2026 9:29:45 AM,Marbella Custom Gifts,,Etsy,7.42,8.06,32.03,21.60,2.37,32.03,1,
4077922849,5/31/2026 9:47:38 AM,Woodmark Custom,,Etsy,7.07,7.07,67.81,56.90,3.84,67.81,1,
4077944091,5/31/2026 10:13:48 AM,Etched Elegance Shop,,Etsy,6.25,7.22,32.40,23.06,2.12,32.40,1,
4073476020,5/31/2026 10:10:09 AM,Woodmark Custom,,Etsy,6.37,7.42,32.76,23.85,1.49,32.76,1,
4077969989,5/31/2026 10:44:21 AM,Marbella Custom Gifts,,Etsy,5.89,5.89,32.33,24.22,2.22,32.33,1,
4073531116,5/31/2026 11:00:59 AM,Etched Elegance Shop,,Etsy,6.10,6.67,31.81,23.06,2.08,31.81,1,
4077983931,5/31/2026 11:00:40 AM,Custom Gift by FTM,,Etsy,5.62,0.00,25.65,24.22,1.15,25.37,1,
4073523834,5/31/2026 10:54:31 AM,Custom Gift by FTM,,Etsy,6.66,11.76,60.04,44.35,3.93,60.04,1,
4073593616,5/31/2026 11:54:51 AM,Woodmark Custom,,Etsy,7.42,7.42,37.66,27.45,2.79,37.66,1,
4078029209,5/31/2026 11:54:21 AM,Woodmark Custom,,Etsy,6.37,7.42,31.72,22.50,1.80,31.72,1,
4073644828,5/31/2026 12:38:39 PM,Devran Custom Design,,Etsy,10.69,10.69,44.53,31.49,2.35,44.53,1,
4078062189,5/31/2026 12:32:18 PM,Etched Elegance Shop,,Etsy,7.26,8.61,34.45,23.89,1.95,34.45,1,
4073679016,5/31/2026 1:07:50 PM, Velvet Whiskey Design,,Etsy,6.65,6.82,34.92,25.89,2.21,34.92,1,
4078094971,5/31/2026 1:05:58 PM,Lumina Custom Design,,Etsy,5.89,5.89,18.73,11.61,1.23,18.73,1,
4073626798,5/31/2026 12:23:29 PM,Woodmark Custom,,Etsy,6.25,6.98,36.84,27.45,2.41,36.84,1,
4073627170,5/31/2026 12:23:46 PM,Woodmark Custom,,Etsy,7.02,7.26,44.97,34.97,2.74,44.97,1,
4078080129,5/31/2026 12:50:43 PM,Woodmark Custom,,Etsy,5.97,8.13,23.20,13.99,1.08,23.20,1,
4073720140,5/31/2026 1:41:04 PM,Devran Custom Design,,Etsy,5.97,5.97,37.13,28.75,2.13,36.85,1,
